decision,notes,already_on_site,name,rating,reviews,price,cuisine,category,suggested_types,flag,address,postal_code,opening_hours,phone,website,maps_url,suggested_id,price_band,lat,lng,place_id
,,,Gourmet Club,4.5,165,$$,Pizza,Cafeteria,coffee,,"Erika tn 14, 10416 Tallinn",10416,Mon 10:00-20:00; Tue 10:00-20:00; Wed 10:00-20:00; Thu 10:00-20:00; Fri 10:00-20:00; Sat 10:00-20:00; Sun 11:00-18:00,+372 5344 2472,https://www.gourmetclub.ee/,https://maps.google.com/?cid=2431079874663097761,gourmet-club,2,59.451684,24.717658,ChIJw4KBYYOTkkYRoSXl_UPuvCE
,,,Mõigu Bistroo,4.5,165,$,,Bistro,restaurant; cheap-eats,,"Kaabli tn 7-9, 10112 Tallinn",10112,Mon 10:00-15:00; Tue 10:00-15:00; Wed 10:00-15:00; Thu 10:00-15:00; Fri 10:00-15:00; Sat closed; Sun closed,+372 5458 4835,,https://maps.google.com/?cid=14938463183765233141,moigu-bistroo,1,59.408167,24.811377,ChIJC9oobEPrkkYR9d2TRh4VUM8
,,,Poké Bowl Ülemiste Keskus,4.5,159,$,Hawaiian,Fast Food Restaurant,restaurant; cheap-eats,,"Suur-Sõjamäe tn 4, 11415 Tallinn",11415,Mon 10:30-21:00; Tue 10:30-21:00; Wed 10:30-21:00; Thu 10:30-21:00; Fri 10:30-21:00; Sat 10:30-21:00; Sun 10:30-19:00,+372 5685 6444,https://pokebowl.ee/,https://maps.google.com/?cid=14558184236689378045,poke-bowl-ulemiste-keskus,1,59.421907,24.794422,ChIJjTigq8LrkkYR_cqPQm4PCco
,,,Al Mare Bistroo,4.5,154,$,,Bistro,restaurant; cheap-eats,,"Hallivanamehe tn 4, 11317 Tallinn",11317,Mon 09:00-17:00; Tue 09:00-17:00; Wed 09:00-17:00; Thu 09:00-17:00; Fri 09:00-17:00; Sat closed; Sun closed,+372 639 1809,http://www.almarefood.ee/hallivanamehe/,https://maps.google.com/?cid=17586431051855076562,al-mare-bistroo,1,59.409246,24.734357,ChIJEUgIo8GUkkYR0py4YN2ND_Q
,,,Shaurma Fusion Lasnamäe,4.5,138,$,,Fast Food Restaurant,restaurant; cheap-eats,,"Punane tn 50-2, 13619 Tallinn",13619,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-22:00,+372 5353 7175,http://www.shaurmafusion.ee/,https://maps.google.com/?cid=7483277953926285729,shaurma-fusion-lasnamae,1,59.435599,24.844212,ChIJDWMIB2vtkkYRoclJp6bx2Wc
,,,Gala Sushi,4.5,134,$$,Japanese,Sushi Restaurant,restaurant; asian,,"Johannes Käis Building, Ülemiste City, Lõõtsa tn 4, 11415 Tallinn",11415,Mon 10:00-21:00; Tue 10:00-21:00; Wed 10:00-21:00; Thu 10:00-21:00; Fri 10:00-21:00; Sat 12:00-21:00; Sun 12:00-21:00,+372 646 4558,https://gala.ee/?utm_source=google&utm_medium=organic&utm_campaign=gbp,https://maps.google.com/?cid=10262483784788629838,gala-sushi,2,59.422063,24.801787,ChIJjdSHeamUkkYRTlmIGaGqa44
,,,Healthy Sweets by Polina,4.5,132,$,,Cafe,coffee; cheap-eats,,"Vana-Kalamaja tn 6, 10412 Tallinn",10412,Mon closed; Tue 09:00-19:00; Wed 09:00-19:00; Thu 09:00-19:00; Fri 09:00-19:00; Sat 10:00-19:00; Sun 10:00-19:00,+372 5561 6966,https://healthysweets.ee/,https://maps.google.com/?cid=12386125398556545932,healthy-sweets-by-polina,1,59.441832,24.738532,ChIJW7X_xcCTkkYRjBNo7Gxb5Ks
,,,Maarjamäe Resto,4.5,123,$$,,Restaurant,restaurant,,"Pirita tee 56, 12011 Tallinn",12011,Mon closed; Tue 11:00-18:00; Wed 11:00-18:00; Thu 11:00-18:00; Fri 11:00-18:00; Sat 11:00-18:00; Sun 11:00-18:00,+372 522 2986,https://lossikohvikud.ee/,https://maps.google.com/?cid=8739042937642159603,maarjamae-resto,2,59.452462,24.810039,ChIJmcIDXX2TkkYR8w0MF0BRR3k
,,,Aamen Restoran,4.5,117,$$,Asian,Restaurant,restaurant; asian,,"Vana-Viru tn 15, 10148 Tallinn",10148,Mon closed; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-03:00; Sat 12:00-03:00; Sun 12:00-23:00,+372 517 3233,http://www.aamen.ee/,https://maps.google.com/?cid=8658511930992812485,aamen-restoran,2,59.437384,24.752481,ChIJHW4fi0iTkkYRxeFO-rk2KXg
,,,Vistamare Pizzeria,4.5,113,$$,Pizza,Pizza Restaurant,restaurant,,"Kalaranna tn 8-5, 10415 Tallinn",10415,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-22:00; Sat 12:00-22:00; Sun 12:00-21:00,+372 5422 0026,https://www.vistamare.ee/,https://maps.google.com/?cid=3787641807507916010,vistamare-pizzeria,2,59.447634,24.747602,ChIJhcUmweSTkkYR6oTt-CdokDQ
,,,KUUMA Grill & Hot Pot,4.5,103,,Asian,Asian Restaurant,restaurant; asian,,"Pikk tn 1, 10123 Tallinn",10123,Mon closed; Tue closed; Wed 17:00-23:00; Thu 17:00-23:00; Fri 17:00-23:00; Sat 17:00-23:00; Sun closed,+372 5880 5888,http://www.kuuma.ee/,https://maps.google.com/?cid=12729482323194868430,kuuma-grill-hot-pot,,59.437824,24.743280,ChIJXx-8FACTkkYRzvKksLo0qLA
,,,Restoran ROOF,4.5,102,$$$,,Restaurant,restaurant,,"Lembitu tn 12, 10114 Tallinn",10114,"Mon 12:00-15:00, 17:30-22:00; Tue 12:00-15:00, 17:30-22:00; Wed 12:00-15:00, 17:30-22:00; Thu 12:00-15:00, 17:30-22:00; Fri 12:00-15:00, 17:30-23:00; Sat 17:30-23:00; Sun closed",+372 699 4390,https://movenpicktallinn.ee/restoran-roof/,https://maps.google.com/?cid=11335615263252073655,restoran-roof,3,59.430501,24.755329,ChIJNbGbmViVkkYRt8yi9AUyUJ0
,,,Vesipiip Tallinn OU - Cosmosepiibud Lounge,4.5,91,$$,,Hookah Bar,pub,,"Tartu mnt 42, 10115 Tallinn",10115,Mon 12:00-00:00; Tue 12:00-00:00; Wed 12:00-00:00; Thu 12:00-00:00; Fri 12:00-02:00; Sat 12:00-02:00; Sun 12:00-00:00,+372 5633 6414,http://www.cosmosepiibudlounge.ee/,https://maps.google.com/?cid=4832563683637055817,vesipiip-tallinn-ou-cosmosepiibud-lounge,2,59.430860,24.769560,ChIJ_yb1XriVkkYRSdGj9RC3EEM
,,,SADU resto,4.5,89,$$,Asian,Asian Restaurant,restaurant; asian,,"Kopli tn 68a, 10412 Tallinn",10412,Mon closed; Tue 17:00-22:00; Wed 17:00-22:00; Thu 17:00-22:00; Fri 17:00-23:00; Sat 17:00-23:00; Sun 13:00-19:00,+372 5887 3324,http://www.saduresto.ee/,https://maps.google.com/?cid=11004303926393600945,sadu-resto,2,59.445533,24.721586,ChIJf409FQCTkkYRsXsgJR4kt5g
,,,BIG's Gastro,4.5,81,$$,American,Hamburger Restaurant,restaurant,,"Valukoja tn 22, 11415 Tallinn",11415,Mon 11:00-18:00; Tue 11:00-18:00; Wed 11:00-18:00; Thu 11:00-18:00; Fri 11:00-18:00; Sat closed; Sun closed,+372 5301 2177,https://www.facebook.com/BigsGastro/,https://maps.google.com/?cid=6124248218094122460,big-s-gastro,2,59.420356,24.810236,ChIJp9OisOKTkkYR3LXRg06z_VQ
,,,Kaukaasia Grill,4.5,79,$$,,Restaurant,restaurant,,"Ristiku tn 59, 10320 Tallinn",10320,Mon 10:00-22:00; Tue 10:00-22:00; Wed 10:00-22:00; Thu 10:00-22:00; Fri 10:00-22:00; Sat 10:00-22:00; Sun 10:00-22:00,+372 5191 9372,https://m.facebook.com/_apetiit_-104793857894233/,https://maps.google.com/?cid=7867670832065052112,kaukaasia-grill,2,59.441197,24.713590,ChIJMQWjSTOVkkYR0H3w4u-UL20
,,,Sileri Söök,4.5,78,$,,Restaurant,restaurant; cheap-eats,,"Peterburi tee 66, 13816 Tallinn",13816,Mon 10:00-15:00; Tue 10:00-15:00; Wed 10:00-15:00; Thu 10:00-15:00; Fri 10:00-15:00; Sat closed; Sun closed,+372 5669 9176,http://www.lounad.ee/,https://maps.google.com/?cid=3757495769836634185,sileri-sook,1,59.429619,24.843178,ChIJR5ZaUr-UkkYRSUAlnn5OJTQ
,,,Shang Shi Restaurant,4.5,77,$$$$,,Restaurant,restaurant; fine-dining,,"Rataskaevu tn 5, 10123 Tallinn",10123,Mon closed; Tue closed; Wed 17:00-23:00; Thu 17:00-23:00; Fri 17:00-23:00; Sat 17:00-23:00; Sun closed,+372 618 8840,https://shangshi.bombayclub.com/,https://maps.google.com/?cid=3393295530552100504,shang-shi-restaurant,4,59.437141,24.742999,ChIJ7bXux0iTkkYRmIZ6fE5oFy8
,,,Urban Buns,4.5,76,$$,,Takeout Restaurant,restaurant,,"Välja 20, 10616 Tallinn",10616,Mon closed; Tue 12:00-21:00; Wed 12:00-21:00; Thu 12:00-21:00; Fri 12:00-21:00; Sat 12:00-21:00; Sun closed,+372 8126 6336,https://urbanbuns.choiceqr.com/,https://maps.google.com/?cid=11809899316729267346,urban-buns,2,59.424601,24.704813,ChIJaWnBkoWVkkYRksTGZtsw5aM
,,,Sushi Vibes Central Station,4.5,69,$$,Japanese,Sushi Restaurant,restaurant; asian,,"Toompuiestee 37, 10149 Tallinn",10149,Mon 10:00-21:00; Tue 10:00-21:00; Wed 10:00-21:00; Thu 10:00-21:00; Fri 10:00-22:00; Sat 11:00-22:00; Sun 11:00-22:00,+372 5887 4066,https://sushivibes.ee/,https://maps.google.com/?cid=10285528779384797401,sushi-vibes-central-station,2,59.439866,24.736610,ChIJ4TI9wwGTkkYR2bhJBu6JvY4
,,,Einela,4.5,63,$,,Restaurant,restaurant; cheap-eats,,"Suur-Sõjamäe tn 30, 11415 Tallinn",11415,Mon 10:00-15:00; Tue 10:00-15:00; Wed 10:00-15:00; Thu 10:00-15:00; Fri 10:00-15:00; Sat closed; Sun closed,+372 5461 9390,https://päevapakkumised.ee/tallinn/einela,https://maps.google.com/?cid=2881884062082076394,einela,1,59.421046,24.824191,ChIJ46uad2ztkkYR6g5DHEmC_ic
,,,"Restaurant ""100""",4.5,62,,,Restaurant,restaurant,,"Endla tn 15, 10122 Tallinn",10122,Mon 07:00-10:00; Tue 07:00-10:00; Wed 07:00-10:00; Thu 07:00-10:00; Fri 07:00-10:00; Sat 08:00-11:00; Sun 08:00-11:00,+372 647 4733,http://www.resto100.ee/,https://maps.google.com/?cid=17519529433157337697,restaurant-100,,59.429512,24.735027,ChIJGxSnupuUkkYRYQJYbzLfIfM
,,,Barbossa restoran,4.5,60,$$,,Fast Food Restaurant,restaurant,,"Peetri tn T5, 10415 Tallinn",10415,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 11:30-22:00; Sat 11:30-22:00; Sun 11:30-22:00,+372 520 8283,https://www.facebook.com/profile.php?id=100093100585126,https://maps.google.com/?cid=14069800833543807766,barbossa-restoran,2,59.453447,24.732457,ChIJA0XRX2GTkkYRFqPfJ1D5QcM
,,,Peppersack Restaurant,4.4,5990,$$,Eastern European,Eastern European Restaurant,restaurant,,"Vana turg 6, 10140 Tallinn",10140,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:00-23:00,+372 646 6996,http://peppersack.ee/,https://maps.google.com/?cid=6274202426281634259,peppersack-restaurant,2,59.436705,24.746682,ChIJS-uRHWKTkkYR0ylpU91xElc
,,,The Dubliner,4.4,4409,$$,European,Irish Pub,pub,,"Suur-Karja tn 18, 10140 Tallinn",10140,Mon 12:00-23:00; Tue 12:00-00:00; Wed 12:00-00:00; Thu 12:00-00:00; Fri 12:00-01:00; Sat 12:00-01:00; Sun 12:00-23:00,+372 644 4694,http://www.villemipubid.ee/dubliner/,https://maps.google.com/?cid=5938184619249731754,the-dubliner,2,59.434605,24.746186,ChIJ8dOxBZ6UkkYRqogRCXOraFI
,,,Old Estonia Restaurant,4.4,3953,$$,,Restaurant,restaurant,,"Raekoja plats 8, 10146 Tallinn",10146,Mon 10:00-23:00; Tue 10:00-23:00; Wed 10:00-23:00; Thu 10:00-23:00; Fri 10:00-00:00; Sat 10:00-00:00; Sun 10:00-23:00,+372 5198 0735,http://www.oldestonia.com/,https://maps.google.com/?cid=1915113149370851757,old-estonia-restaurant,2,59.437649,24.744863,ChIJN21AQGKTkkYRreHtPEPZkxo
,,,Lido Ülemiste,4.4,3779,$$,,Buffet Restaurant,restaurant,,"Suur-Sõjamäe tn 4, 11415 Tallinn",11415,Mon 10:00-21:00; Tue 10:00-21:00; Wed 10:00-21:00; Thu 10:00-21:00; Fri 10:00-21:00; Sat 10:00-21:00; Sun 11:00-20:00,+372 5554 9071,http://www.lido.ee/,https://maps.google.com/?cid=10487462286688781684,lido-ulemiste,2,59.421013,24.793386,ChIJCWLGYlTrkkYRdAVkgWLzipE
,,,Chicago 1933,4.4,3107,$$,,Restaurant,restaurant,,"Prooviveski, Roseni tn 8, 10111 Tallinn",10111,Mon 11:00-23:00; Tue 11:00-23:00; Wed 11:00-00:00; Thu 11:00-01:00; Fri 11:00-02:00; Sat 11:00-02:00; Sun 11:00-23:00,+372 627 1266,http://www.chicago.ee/,https://maps.google.com/?cid=11732260244678972857,chicago-1933,2,59.438987,24.755867,ChIJ5YSSpGGTkkYRuRWHSIhc0aI
,,,Räägupesa,4.4,2722,$,,Fast Food Restaurant,restaurant; cheap-eats,,"Nõmme tee 53, 11311 Tallinn",11311,Mon 09:00-21:00; Tue 09:00-21:00; Wed 09:00-21:00; Thu 09:00-21:00; Fri 09:00-22:00; Sat 12:00-22:00; Sun 12:00-21:00,+372 655 7161,https://facebook.com/raagupesa/,https://maps.google.com/?cid=12494953779361543656,raagupesa,1,59.414994,24.718915,ChIJ2SFd5-yUkkYR6PXE30L-Zq0
,,,Armudu,4.4,2658,$$,Middle Eastern,Restaurant,restaurant,,"Nõmme tee 101a, 13418 Tallinn",13418,Mon 11:00-23:00; Tue 11:00-23:00; Wed 11:00-23:00; Thu 11:00-23:00; Fri 11:00-02:00; Sat 11:00-02:00; Sun 11:00-23:00,+372 677 3903,https://www.restoranarmudu.ee/et,https://maps.google.com/?cid=15123062311076473595,armudu,2,59.405600,24.710367,ChIJa6PZjuWUkkYR-6rP5wvp39E
,,,Must Puudel,4.4,2161,$$,,Cafe,coffee,,"Kuninga tn 4, 10146 Tallinn",10146,Mon 09:00-23:00; Tue 09:00-00:00; Wed 09:00-00:30; Thu 09:00-00:30; Fri 09:00-01:30; Sat 09:00-01:30; Sun 09:00-23:00,+372 5332 5072,https://mustpuudel.ee/,https://maps.google.com/?cid=8149677756071693893,must-puudel,2,59.436513,24.745356,ChIJITHkHJ6UkkYRRU6OhL14GXE
,,,Lendav Taldrik,4.4,2066,$$,Asian,Asian Restaurant,restaurant; asian,,"Telliskivi tn 60a-6, 10412 Tallinn",10412,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:00-22:00,+372 621 4222,https://lendavtaldrik.com/,https://maps.google.com/?cid=16594918061280053907,lendav-taldrik,2,59.438915,24.727941,ChIJfelVD4KUkkYRk8pPlw3-TOY
,,,Dodo Pizza,4.4,1923,$$,Pizza,Pizza Restaurant,restaurant,,"Gonsiori tn 10, 10117 Tallinn",10117,Mon 09:00-00:00; Tue 09:00-00:00; Wed 09:00-00:00; Thu 09:00-00:00; Fri 09:00-02:00; Sat 10:00-02:00; Sun 10:00-00:00,+372 629 9209,http://www.dodopizza.ee/,https://maps.google.com/?cid=12867407508190739946,dodo-pizza-2,2,59.435071,24.760876,ChIJc36xJ2CTkkYR6j3nSfQ2krI
,,,Pizza Americana,4.4,1792,$$,Pizza,Pizza Restaurant,restaurant,,"Kaarli pst 2, 10130 Tallinn",10130,Mon 11:30-21:30; Tue 11:30-21:30; Wed 11:30-21:30; Thu 11:30-21:30; Fri 11:30-22:30; Sat 13:00-22:30; Sun 13:00-21:30,+372 644 8837,https://americana.ee/,https://maps.google.com/?cid=11653023864846262056,pizza-americana,2,59.433184,24.741895,ChIJEa2h552UkkYRKJ9P93bbt6E
,,,Hiiu Pubi,4.4,1763,$$,,Gastropub,pub,,"Pärnu mnt. 325, 11620 Tallinn",11620,Mon 11:00-23:00; Tue 11:00-23:00; Wed 11:00-23:00; Thu 11:00-00:00; Fri 11:00-00:00; Sat 12:00-00:00; Sun 12:00-23:00,+372 5911 5500,https://hiiupubi.eu/,https://maps.google.com/?cid=9988242798915726887,hiiu-pubi,2,59.383974,24.672234,ChIJsZ3Qlg6VkkYRJ6651-ddnYo
,,,Boheem,4.4,1690,$$,Pizza,Restaurant,restaurant,,"Kopli tn 18, 10412 Tallinn",10412,Mon 09:00-22:00; Tue 09:00-22:00; Wed 09:00-22:00; Thu 09:00-22:00; Fri 09:00-23:00; Sat 10:00-23:00; Sun 10:00-22:00,+372 631 1928,http://www.boheem.ee/,https://maps.google.com/?cid=5072590393783639125,boheem,2,59.441803,24.732362,ChIJqyiDV3yTkkYRVVyIYBZ2ZUY
,,,Tommi Grill,4.4,1627,$$,,Restaurant,restaurant,,"Viru väljak 2, 10111 Tallinn",10111,Mon 11:30-23:00; Tue 11:30-23:00; Wed 11:30-23:00; Thu 11:30-23:00; Fri 11:30-23:00; Sat 11:30-23:00; Sun 11:30-21:00,+372 662 2099,http://tommigrill.com/,https://maps.google.com/?cid=13616635060137735345,tommi-grill,2,59.437657,24.753928,ChIJv5hb_WCTkkYRsbSjc3EB-Lw
,,,Suveterrass,4.4,1440,$$,,Restaurant,restaurant,,"Kai tn 5, 10111 Tallinn",10111,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-01:00; Sat 12:00-01:00; Sun 12:00-23:00,+372 5557 0006,https://www.suveterrass.ee/,https://maps.google.com/?cid=18314577131560153440,suveterrass,2,59.443602,24.757339,ChIJSYiKQmaTkkYRYLEiyt1yKv4
,,,Sushi Plaza SUSHI & SASHIMI (Maakri),4.4,1413,$$,Japanese,Sushi Restaurant,restaurant; asian,,"Maakri tn 23a, 10145 Tallinn",10145,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-23:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-22:00,+372 5333 2699,http://www.sushiplaza.ee/,https://maps.google.com/?cid=5766793910869056252,sushi-plaza-sushi-sashimi-maakri,2,59.432437,24.760252,ChIJneR4QF6TkkYR_Fo8FoLEB1A
,,,Suliko Restaurant,4.4,1367,$$,Eastern European,Eastern European Restaurant,restaurant,,"Nõmme tee 51, 11311 Tallinn",11311,Mon 11:00-22:30; Tue 11:00-22:30; Wed 11:00-22:30; Thu 11:00-22:30; Fri 11:00-22:30; Sat 11:00-22:30; Sun 11:00-22:00,+372 655 7368,http://suliko.ee/,https://maps.google.com/?cid=11439173727111038535,suliko-restaurant,2,59.415196,24.719059,ChIJCX243uyUkkYRR0ZvwOUbwJ4
,,,Peatus,4.4,1323,$$,,Restaurant,restaurant,,"Reisijate tn, 10412 Tallinn",10412,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 11:00-00:00; Sat 11:00-00:00; Sun 11:00-00:00,+372 5887 7727,https://www.facebook.com/kohvikpeatus,https://maps.google.com/?cid=13609163106778125928,peatus,2,59.440618,24.731232,ChIJeWFVwX2TkkYRaJbcvb113bw
,,,Kitchen Rõõm,4.4,1321,$$,,Restaurant,restaurant,,"P. Pinna tn 8, 13615 Tallinn",13615,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-22:00; Sat 12:00-22:00; Sun 12:00-22:00,+372 517 6793,http://kitchenroom.ee/,https://maps.google.com/?cid=17055816700288570581,kitchen-room,2,59.436350,24.836400,ChIJDQLuW7nskkYR1RTgXuxusuw
,,,Tokumaru Solaris,4.4,1304,$$,Japanese,Japanese Restaurant,restaurant; asian,,"Estonia pst 9, 10143 Tallinn",10143,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-21:00,+372 5770 2405,http://www.tokumaru.ee/,https://maps.google.com/?cid=9831069147521646174,tokumaru-solaris,2,59.433440,24.751635,ChIJAyCX6p-UkkYRXn5UbE35bog
,,,Meistri Lyon Cafe & Boulangerie,4.4,946,$$,,Cafe,coffee,,"Meistri tn 22, 13517 Tallinn",13517,Mon 08:00-19:00; Tue 08:00-19:00; Wed 08:00-19:00; Thu 08:00-19:00; Fri 08:00-19:00; Sat 09:00-19:00; Sun 09:00-18:00,+372 622 9218,http://cafelyon.ee/,https://maps.google.com/?cid=16265274314102062365,meistri-lyon-cafe-boulangerie,2,59.415440,24.658824,ChIJLYkhbU-UkkYRHb1Wws_cueE
,,,Alfredi Pub,4.4,883,$$,,Pub,pub,,"Rahumäe tee 25, 11614 Tallinn",11614,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-00:00; Sat 12:00-00:00; Sun 12:00-21:00,+372 672 2769,http://alfred.ee/,https://maps.google.com/?cid=12272140264367420867,alfredi-pub,2,59.389190,24.702450,ChIJSSLMKhmVkkYRw3Vjw4xmT6o
,,,Om house,4.4,833,$$,Japanese,Restaurant,restaurant; asian,,"Rotermanni tn 18-2, 10111 Tallinn",10111,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-02:00; Sat 12:00-02:00; Sun 14:00-22:00,+372 5550 5158,https://www.omhouse.ee/,https://maps.google.com/?cid=11863673035906479407,om-house,2,59.439345,24.757946,ChIJaViKhpmTkkYRL_WVDMU7pKQ
,,,VESKI KÕRTS,4.4,807,$,,Bistro,restaurant; cheap-eats,,"Tondi tn 17, 11313 Tallinn",11313,Mon 08:00-17:00; Tue 08:00-17:00; Wed 08:00-17:00; Thu 08:00-17:00; Fri 08:00-17:00; Sat closed; Sun closed,+372 650 3299,http://veskikorts.ee/,https://maps.google.com/?cid=1129939309194725591,veski-korts,1,59.412339,24.735554,ChIJkT3Gm1mUkkYR10hNptBZrg8
,,,BACIO Restoran & Kohvik,4.4,765,,Italian,Italian Restaurant,restaurant,,"Narva mnt 63-4, 10120 Tallinn",10120,Mon closed; Tue closed; Wed closed; Thu closed; Fri 18:00-23:00; Sat 18:00-23:00; Sun closed,+372 5302 0902,http://www.bacio.ee/,https://maps.google.com/?cid=17919553745316593570,bacio-restoran-kohvik,,59.440278,24.781539,ChIJi73ezlqTkkYRor8dgzALr_g
,,,The Able Butcher,4.4,759,,Steakhouse,Steak House,restaurant,,"F. R. Kreutzwaldi 23, Level 2, 10147 Tallinn",10147,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-23:00; Sat 12:30-23:00; Sun 12:30-23:00,+372 630 5462,https://theablebutcher.ee/,https://maps.google.com/?cid=1354435692746386596,the-able-butcher,,59.433881,24.768795,ChIJXSNu2liTkkYRpCxCIRbsyxI
,,,Tasca Portuguesa,4.4,706,$$,Portuguese,Portuguese Restaurant,restaurant,,"Kullassepa tn 13, 10146 Tallinn",10146,Mon 10:00-00:00; Tue 10:00-00:00; Wed 10:00-00:00; Thu 10:00-00:00; Fri 10:00-00:00; Sat 10:00-00:00; Sun 10:00-22:00,+372 5613 8551,http://www.tasca.ee/,https://maps.google.com/?cid=15323590921095599135,tasca-portuguesa,2,59.436502,24.744725,ChIJnb7jP32TkkYRH9RNP8FUqNQ
,,,Restoran Armudu Haabersti,4.4,679,$$,Middle Eastern,Restaurant,restaurant,,"Meistri tn 22, 13517 Tallinn",13517,Mon 11:00-23:00; Tue 11:00-23:00; Wed 11:00-23:00; Thu 11:00-23:00; Fri 11:00-00:00; Sat 11:00-00:00; Sun 11:00-23:00,+372 5555 9308,https://www.restoranarmudu.ee/et,https://maps.google.com/?cid=12607434479370380687,restoran-armudu-haabersti,2,59.415663,24.658529,ChIJ4x0Uh-6VkkYRjyXip9ya9q4
,,,Restaurant Frank,4.4,622,$$,,Cocktail Bar,pub,,"Sauna tn 2, 10140 Tallinn",10140,Mon closed; Tue closed; Wed 18:00-02:00; Thu 18:00-02:00; Fri 18:00-03:00; Sat 18:00-03:00; Sun 18:00-00:00,+372 5638 9167,http://www.frankbistro.ee/,https://maps.google.com/?cid=18287481383007730553,restaurant-frank,2,59.435945,24.747781,ChIJxW9C42GTkkYRebu-Nm0vyv0
,,,Cafe Mmuah,4.4,605,$$,,Restaurant,restaurant,,"Gonsiori tn 2, 10143 Tallinn",10143,Mon 11:00-23:00; Tue 11:00-23:00; Wed 11:00-23:00; Thu 11:00-23:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-23:00,+372 683 1199,http://www.mmuah.ee/,https://maps.google.com/?cid=17159976379577216641,cafe-mmuah,2,59.434970,24.756209,ChIJ-VJ-B1-TkkYRgS7Lipl7JO4
,,,Aasia toit Tallinn Asian Cafe,4.4,524,$$,Chinese,Asian Restaurant,restaurant; asian,,"Kopli tn 4, 10412 Tallinn",10412,Mon 10:00-22:00; Tue 10:00-22:00; Wed 10:00-22:00; Thu 10:00-22:00; Fri 10:00-22:00; Sat 10:00-22:00; Sun 10:00-22:00,+372 640 6011,http://asiancafe.ee/,https://maps.google.com/?cid=6398045545699597378,aasia-toit-tallinn-asian-cafe,2,59.441242,24.738079,ChIJX9KA53yTkkYRQtwxiIZsylg
,,,Restaurant Golden Dragon,4.4,522,$$,Chinese,Chinese Restaurant,restaurant; asian,,"Pühavaimu tn 7, 10133 Tallinn",10133,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:00-22:00,+372 631 3506,http://www.goldendragon.ee/,https://maps.google.com/?cid=5319017927055110761,restaurant-golden-dragon,2,59.438550,24.746960,ChIJ1Xurt2OTkkYRafINkJ_y0Ek
,,,Ginger Arsenal,4.4,520,$$,Indian,Indian Restaurant,restaurant; asian,,"Erika tn 14, 10416 Tallinn",10416,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-21:00; Sat 12:00-21:00; Sun 12:00-21:00,+372 660 8880,http://www.gingercafe.ee/,https://maps.google.com/?cid=13408008412960193698,ginger-arsenal,2,59.451646,24.716816,ChIJbWKUfISTkkYRovzw55zQEro
,,,Hutorok trahter,4.4,417,$$,,Restaurant,restaurant,,"Mustamäe tee 116, 12911 Tallinn",12911,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:00-22:00,+372 5594 9522,https://www.facebook.com/HutorokTallinn/,https://maps.google.com/?cid=4921374861820974635,hutorok-trahter,2,59.403759,24.679385,ChIJ2bf2lzSVkkYRK1ZgvVw8TEQ
