name,category,cuisine,rating,reviews,price,status,address,postal_code,city,phone,website,opening_hours,tags,latitude,longitude,maps_url,place_id
Pelm,Restaurant,,4.6,729,$$,Open,Ahtri 9,10151,Tallinn,,https://www.facebook.com/restoranpelm,Mon 10:00-20:00; Tue 10:00-20:00; Wed 10:00-20:00; Thu 10:00-20:00; Fri 10:00-20:00; Sat 10:00-20:00; Sun 10:00-20:00,Dumpling Restaurant,59.441417,24.761578,https://maps.google.com/?cid=13985775543782934434,ChIJQ9wPoCSTkkYRogeH28F0F8I
Restoran Spot,Restaurant,,4.6,709,$$,Open,Vene tn 4,10123,Tallinn,+372 600 4977,http://www.restoranspot.ee/,Mon 12:00-22:30; Tue 12:00-22:30; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-00:00; Sat 12:00-00:00; Sun 12:00-22:00,,59.437169,24.747024,https://maps.google.com/?cid=5562612885691727793,ChIJiVSxIWKTkkYRsX-qkvJeMk0
Alex Kebab & Baar,Turkish Restaurant,Middle Eastern,4.6,706,$$,Temporarily closed,Tartu mnt 79a,10115,Tallinn,+372 5569 0556,https://alexkebab.ee/,,Internet Cafe; Fast Food Restaurant; Coffee Stand; Sports Bar; Snack Bar; Parking Lot; Kebab Shop; Turkish Restaurant; Meal Takeaway; Parking; Bar; Transportation Service; Service,59.427933,24.778006,https://maps.google.com/?cid=18268055655067978955,ChIJZ1gCPgjrkkYRy4xkedQrhf0
Weis Resto,Restaurant,,4.6,677,$$,Open,"Mustamäe tee 49, Kuldnoka tn 2",10619,Tallinn,+372 646 4552,http://www.weis.ee/,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-22:00; Sat 12:00-22:00; Sun 12:00-21:00,,59.421423,24.697761,https://maps.google.com/?cid=8289219854307951466,ChIJEettjX-VkkYRagMkEYo5CXM
Nõmme Kebab,Fast Food Restaurant,,4.6,657,$,Open,Jaama tn 3,11615,Tallinn,+372 521 7431,http://www.nommekebab.ee/,Mon 11:00-20:00; Tue 11:00-20:00; Wed 11:00-20:00; Thu 11:00-20:00; Fri 11:00-20:00; Sat 11:00-20:00; Sun 11:00-20:00,Fast Food Restaurant,59.387289,24.684953,https://maps.google.com/?cid=1881719062384157559,ChIJC8wlsBqVkkYRdyN9eIQ1HRo
HORISONT RESTAURANT & BAR,Restaurant,,4.6,620,,Open,Tornimäe tn 3,10145,Tallinn,+372 624 3000,https://horisontrestoran.ee/horisont-restaurant/?utm_source=google+Maps&utm_medium=seo+maps&utm_campaign=seo+maps,Mon 12:00-23:00; Tue 12:00-01:00; Wed 12:00-01:00; Thu 12:00-01:00; Fri 12:00-01:00; Sat 12:00-01:00; Sun 12:00-23:00,Bar,59.432927,24.761193,https://maps.google.com/?cid=4787924091596330096,ChIJTSD3fF-TkkYRcFQiA5gfckI
Vesivärava Grill,Hamburger Restaurant,American,4.6,618,$$,Open,Vesivärava tn 42,10152,Tallinn,+372 5665 5313,http://www.vesivarava.ee/,Mon 12:00-19:00; Tue 12:00-19:00; Wed 12:00-19:00; Thu 12:00-19:00; Fri 12:00-19:00; Sat 12:00-19:00; Sun 12:00-18:00,Hamburger Restaurant; Fast Food Restaurant; American Restaurant,59.434174,24.780732,https://maps.google.com/?cid=9245664700470572283,ChIJ59ZCT1eTkkYR-7TqNw8zT4A
T35 - The Breakfast Club,Cafe,,4.6,606,$$,Open,Tööstuse tn 35,10411,Tallinn,+372 5559 1535,https://menu.dinnero.eu/t35,Mon closed; Tue 09:00-17:00; Wed 09:00-17:00; Thu 09:00-17:00; Fri 09:00-17:00; Sat 09:00-17:00; Sun 09:00-17:00,Cafe; Breakfast Restaurant; Bakery; Food Store,59.446818,24.730780,https://maps.google.com/?cid=18146930268938921522,ChIJMZA_F3mTkkYRMmbj2-7Y1vs
Sakura Resto,Asian Restaurant,Japanese,4.6,603,$$,Open,Roosikrantsi tn 16,10119,Tallinn,+372 5486 0852,http://www.sakuraresto.ee/,Mon 11:30-23:00; Tue 11:30-23:00; Wed 11:30-23:00; Thu 11:30-23:00; Fri 11:30-01:00; Sat 12:00-01:00; Sun 12:00-22:00,Asian Restaurant; Sushi Restaurant; Asian Fusion Restaurant; Fusion Restaurant; Japanese Restaurant,59.430005,24.743700,https://maps.google.com/?cid=11949772495076465209,ChIJ35SJyreVkkYRORrEi8Ue1qU
Boksipeatus,Fast Food Restaurant,,4.6,564,$,Open,Veerenni tn 54,11313,Tallinn,+372 5852 8852,https://www.boksipeatus.ee/,Mon 10:00-19:00; Tue 10:00-19:00; Wed 10:00-19:00; Thu 10:00-19:00; Fri 10:00-19:00; Sat 12:00-19:00; Sun 12:00-19:00,Fast Food Restaurant,59.414120,24.756742,https://maps.google.com/?cid=4624670862421658056,ChIJo95X47mUkkYRyAm-laUhLkA
iL FORNO Pärnu mnt.,Italian Restaurant,Italian,4.6,561,$$,Open,Pärnu mnt. 20,10141,Tallinn,+372 5432 0500,http://ilforno.ee/,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-22:00; Sat 12:00-22:00; Sun 12:00-20:00,Italian Restaurant; European Restaurant,59.431860,24.745336,https://maps.google.com/?cid=10382885202572712949,ChIJ9R32ZFCVkkYR9ZsBsxRrF5A
Moos Resto,Restaurant,,4.6,531,$$,Open,Kadaka tee 133,12915,Tallinn,+372 600 1112,https://moosresto.ee/et,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-22:00; Sat 12:00-22:00; Sun 12:00-20:00,,59.412218,24.669148,https://maps.google.com/?cid=16264480269302007359,ChIJ6zoK4HmVkkYRP4YYzKEKt-E
Järve Resto & Grill,Restaurant,,4.6,508,$$,Open,Viljandi mnt 3,11214,Tallinn,+372 671 4163,http://www.facebook.com/jarveresto,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-22:00; Sat 12:00-22:00; Sun 12:00-22:00,,59.392017,24.728441,https://maps.google.com/?cid=17744823637161181699,ChIJs6bf9diUkkYRA4Ly9hRHQvY
Güllüzadem Kebab & Pizza & Baklava,Turkish Restaurant,Turkish,4.6,495,$,Open,Teatri v 1,10143,Tallinn,,https://grandbazaar.ee/,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:00-23:00,Turkish Restaurant,59.434231,24.752487,https://maps.google.com/?cid=13349541247884950593,ChIJuS8aixfrkkYRQXybOgkZQ7k
Pühaste Taproom Tallinn,Bar,,4.6,487,$$,Open,Rotermanni tn 2,10111,Tallinn,+372 557 9787,http://puhaste-taproom.ourmenu.com/?menu=226736,Mon 14:00-23:00; Tue 14:00-23:00; Wed 14:00-23:00; Thu 14:00-23:00; Fri 14:00-01:00; Sat 14:00-01:00; Sun 14:00-20:00,Bar; Cocktail Bar,59.438668,24.758085,https://maps.google.com/?cid=16725371773287553583,ChIJIZ4odQCTkkYRL1omUwN1HOg
Ala Turca Kebab,Fast Food Restaurant,Middle Eastern,4.6,485,$,Open,Aia tn 7,10111,Tallinn,+372 506 5036,http://alaturcatallinn.ee/,Mon 12:00-02:00; Tue 12:00-02:00; Wed 12:00-02:00; Thu 12:00-02:00; Fri 12:00-06:00; Sat 12:00-06:00; Sun 12:00-00:00,Fast Food Restaurant; Hamburger Restaurant; Kebab Shop; Turkish Restaurant; American Restaurant,59.438099,24.751030,https://maps.google.com/?cid=1424054746945483534,ChIJ34RCRBqTkkYRDvNkVD9CwxM
Vernalia cafe,Cafe,,4.6,464,$,Open,Tööstuse tn 48,10416,Tallinn,+372 652 9007,https://vernaliakohvik.ee/,Mon 09:00-17:00; Tue 09:00-17:00; Wed 09:00-17:00; Thu 09:00-17:00; Fri 09:00-17:00; Sat closed; Sun closed,Cafe; Breakfast Restaurant,59.449433,24.725480,https://maps.google.com/?cid=10318840877131824808,ChIJ4fkHhIKTkkYRqP44LxvjM48
Sushi 7 Sõpruse,Sushi Restaurant,Japanese,4.6,463,$$,Open,Sõpruse pst 209,13419,Tallinn,+372 5677 7720,https://sushi7.ee/,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-22:00; Sat 12:00-22:00; Sun 12:00-22:00,Sushi Restaurant; Japanese Restaurant,59.400236,24.694596,https://maps.google.com/?cid=13700440094821462543,ChIJySTfunaVkkYRDzJanq29Ib4
Mimosa Brooklyn Pizza Tallinn,Restaurant,Pizza,4.6,448,$$,Open,Suur-Karja tn 12,10140,Tallinn,+372 5860 7645,https://mimosabrooklyn-pizza.ee/mimosa-brooklin-pizza,Mon 10:00-22:00; Tue 10:00-22:00; Wed 10:00-22:00; Thu 10:00-22:00; Fri 10:00-23:00; Sat 10:00-23:00; Sun 10:00-20:00,Pizza Restaurant,59.435490,24.746180,https://maps.google.com/?cid=18294500372069291411,ChIJyU1EEPeVkkYRkxVx9Cgf4_0
Restoran Võru,Restaurant,,4.6,440,$$,Open,Pirita tee 20-1,12011,Tallinn,+372 5368 3900,https://www.restoranvoru.ee/,"Mon 11:00-15:00; Tue 11:00-15:00, 17:00-22:00; Wed 11:00-15:00, 17:00-22:00; Thu 11:00-15:00, 17:00-22:00; Fri 11:00-15:00, 17:00-23:00; Sat 12:00-23:00; Sun 12:00-17:00",,59.446653,24.802116,https://maps.google.com/?cid=7143285313391442131,ChIJdbhRiEmTkkYR0zj2USUMImM
Everest Grill & Restro,Indian Restaurant,Chinese,4.6,433,$$,Open,Narva mnt 15,10120,Tallinn,+372 5450 2301,https://everestgrill.ee/,Mon 11:00-00:30; Tue 11:00-00:30; Wed 11:00-00:30; Thu 11:00-00:30; Fri 11:00-01:00; Sat 11:00-01:00; Sun 11:00-00:30,Indian Restaurant; Chinese Restaurant,59.438049,24.767362,https://maps.google.com/?cid=14735674066654960771,ChIJi9EUURqTkkYRg5znnH2hf8w
MEKK Restaurant & Bar,Restaurant,,4.6,409,,Open,"3 Ravala Street, Rävala pst 3",10143,Tallinn,+372 682 3020,https://restoranmekk.ee/,Mon 06:30-23:00; Tue 06:30-23:00; Wed 06:30-23:00; Thu 06:30-23:00; Fri 06:30-23:00; Sat 07:00-23:00; Sun 07:00-23:00,Bar,59.433594,24.758119,https://maps.google.com/?cid=937566090621201875,ChIJTRBuG56UkkYR063tWGTnAg0
Asian wok,Restaurant,,4.6,402,$$,Open,Raua tn 1,10124,Tallinn,+372 5568 4477,https://asianwokrestaurant.ee/online-menu,Mon 11:30-23:00; Tue 11:30-23:00; Wed 11:30-23:00; Thu 11:30-23:00; Fri 11:30-23:00; Sat 12:00-23:00; Sun 12:00-23:00,,59.435630,24.764342,https://maps.google.com/?cid=7111011970176814990,ChIJHzRHZsOTkkYRjo_wC7Zjr2I
Viru Burger x Hobujaama,Restaurant,,4.6,401,$$,Open,Narva mnt 5,10411,Tallinn,+372 5333 2484,https://viruburger.ee/,Mon 11:30-21:00; Tue 11:30-21:00; Wed 11:30-21:00; Thu 11:30-21:00; Fri 11:30-22:00; Sat 11:30-22:00; Sun 11:30-20:00,,59.438420,24.758699,https://maps.google.com/?cid=5037699866545963506,ChIJAWusDeOTkkYR8kGBdlaB6UU
Monster Pizza,Pizza Restaurant,Pizza,4.6,399,$$,Open,Mustamäe tee 39,10619,Tallinn,+372 5391 3768,http://www.monsterpizza.ee/,Mon 12:00-21:00; Tue 12:00-21:00; Wed 12:00-21:00; Thu 12:00-21:00; Fri 12:00-22:00; Sat 12:00-22:00; Sun 12:00-21:00,Pizza Restaurant,59.422683,24.699476,https://maps.google.com/?cid=3808363112841656212,ChIJoXFqI5WVkkYRlLeg1BIG2jQ
Brööder Kebab,Turkish Restaurant,Turkish,4.6,357,$$,Open,Tervise tn 21,13419,Tallinn,+372 5456 1117,http://www.brooderkebab.ee/,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-21:00; Sat 11:00-21:00; Sun 11:00-20:00,Turkish Restaurant,59.395063,24.700524,https://maps.google.com/?cid=5462044318389213759,ChIJiy5M7fqVkkYRP5oHUV4UzUs
Kebaboom Solaris,Kebab Shop,Middle Eastern,4.6,357,$,Open,Estonia pst 9,11314,Tallinn,+372 5880 2291,https://kebaboom.ee/,Mon 10:45-21:00; Tue 10:45-21:00; Wed 10:45-21:00; Thu 10:45-21:00; Fri 10:45-22:00; Sat 10:45-22:00; Sun 10:45-21:00,Kebab Shop,59.433118,24.751926,https://maps.google.com/?cid=4286910849540871379,ChIJM3QmsXWVkkYR09SmYrQqfjs
STEFF GRILL,Eastern European Restaurant,Eastern European,4.6,357,$$,Open,Telliskivi tn 1,10611,Tallinn,+372 5867 0013,https://steffgrill.ee/,Mon closed; Tue 12:00-21:00; Wed 12:00-21:00; Thu 12:00-21:00; Fri 12:00-22:00; Sat 12:00-22:00; Sun 12:00-20:00,Eastern European Restaurant; European Restaurant,59.433716,24.717712,https://maps.google.com/?cid=10182689827385273043,ChIJO2hGRACVkkYR02pIo3IuUI0
Quick Bites,Turkish Restaurant,Turkish,4.6,356,$,Open,Väike-Karja tn 1,10140,Tallinn,+372 5388 0010,https://quickbites.choiceqr.com/online-menu,Mon 19:00-06:00; Tue 19:00-06:00; Wed 19:00-11:00; Thu 19:00-11:00; Fri 19:00-11:00; Sat 19:00-11:00; Sun 19:00-06:00,Turkish Restaurant; Hamburger Restaurant; Halal Restaurant; Lounge Bar; Pizza Restaurant; Cocktail Bar; Night Club; American Restaurant; Event Venue; Bar; Service,59.435972,24.746853,https://maps.google.com/?cid=8771955991976429139,ChIJSxlmtouTkkYRU0Ydt38_vHk
Stenhus restaurant,Restaurant,,4.6,345,$$$$,Open,Pühavaimu tn 13-15,10123,Tallinn,+372 699 7780,https://stenhusrestaurant.ee/en/,Mon 12:00-22:30; Tue 12:00-22:30; Wed 12:00-22:30; Thu 12:00-22:30; Fri 12:00-22:30; Sat 12:00-22:30; Sun 12:00-22:30,,59.438652,24.747688,https://maps.google.com/?cid=5660126800974542396,ChIJ_SaBzWOTkkYRPHbBO1bPjE4
Nõmme Jaamarestoran ELSA,Restaurant,,4.6,325,$$,Open,Jaama tn 18,11615,Tallinn,+372 5623 5167,http://www.jaamarestoran.ee/,Mon closed; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun closed,,59.386213,24.685911,https://maps.google.com/?cid=11328673753060507912,ChIJc9fidRCVkkYRCIF2q8GIN50
Pappa Pizza Nõmme,Pizza Restaurant,Pizza,4.6,312,$,Open,Pärnu mnt. 326,11611,Tallinn,+372 677 0846,https://www.pappapizza.ee/pizzeria/nomme-parnu-mnt-326,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-22:00,Pizza Restaurant,59.388007,24.683257,https://maps.google.com/?cid=8748214660050091296,ChIJu183TwWVkkYRIH0mH-LmZ3k
Art Priori,Restaurant,,4.6,302,,Open,Olevimägi 7,10133,Tallinn,+372 5359 9895,https://www.artpriori.ee/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17021892367184414540,Mon closed; Tue closed; Wed 17:00-23:00; Thu 17:00-23:00; Fri 17:00-00:00; Sat 17:00-00:00; Sun closed,Fine Dining Restaurant,59.439998,24.747791,https://maps.google.com/?cid=14166691700432747038,ChIJe1CB6mOTkkYRHrrEDgszmsQ
Telliskivi KoHo,Restaurant,,4.6,302,$$,Open,Telliskivi tn 60-1,10412,Tallinn,+372 650 1020,https://telliskivi.koho.ee/,Mon 11:30-22:00; Tue 11:30-22:00; Wed 11:30-22:00; Thu 11:30-22:00; Fri 11:30-23:00; Sat 12:00-23:00; Sun 12:00-21:00,,59.440137,24.730352,https://maps.google.com/?cid=13870300278050355307,ChIJV3MbLN6TkkYRa3gxaZ00fcA
City Grill House,Barbecue Restaurant,Barbecue,4.6,297,$$,Open,A. Laikmaa tn 5,10145,Tallinn,+372 630 0818,http://tallinkhotels.com/en/tallink-city-hotel/city-grill-house,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:00-23:00,Barbecue Restaurant,59.436326,24.757790,https://maps.google.com/?cid=10405224710542240241,ChIJM_Uh0_iTkkYR8an8t77IZpA
Brööder Kebab,Kebab Shop,Middle Eastern,4.6,273,$$,Open,Kopli tn 1,10412,Tallinn,+372 5301 3133,https://www.brooderkebab.ee/,Mon 11:30-22:00; Tue 11:30-22:00; Wed 11:30-22:00; Thu 11:30-23:00; Fri 11:30-23:00; Sat 11:30-23:00; Sun 11:30-22:00,Kebab Shop,59.441190,24.734057,https://maps.google.com/?cid=12873932330816473966,ChIJTzcyUOGTkkYRbou78D5lqbI
Q Pizza&Pan,Pizza Restaurant,Pizza,4.6,272,$$,Open,Telliskivi tn 62,10412,Tallinn,+372 5847 2203,,Mon 18:00-02:00; Tue 18:00-02:00; Wed 18:00-02:00; Thu 18:00-03:00; Fri 18:00-05:00; Sat 18:00-05:00; Sun 18:00-06:00,Pizza Restaurant,59.440538,24.730682,https://maps.google.com/?cid=8330009548104393285,ChIJe_YwWhKTkkYRReJfuowjmnM
Jahu Pizza,Pizza Restaurant,Pizza,4.6,256,$$,Open,Lahepea tn 11,10617,Tallinn,+372 5690 0596,,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:00-22:00,Pizza Restaurant,59.433227,24.684915,https://maps.google.com/?cid=15678003792347152139,ChIJU0VJYdqVkkYRCz8ULmJ1k9k
Blossom,Asian Restaurant,Asian,4.6,243,$$,Open,Liivalaia tn 19,10118,Tallinn,+372 5556 5527,https://m.facebook.com/blossomliivalaia19/,Mon 11:00-00:00; Tue 11:00-00:00; Wed 11:00-00:00; Thu 11:00-00:00; Fri 11:00-00:00; Sat 12:00-00:00; Sun 12:00-00:00,Asian Restaurant,59.428649,24.750909,https://maps.google.com/?cid=3196915056962930130,ChIJzZdCpR6VkkYR0oVfa065XSw
Japosha sushi,Takeout Restaurant,,4.6,243,$$,Open,Jakobi tn 22,10144,Tallinn,+372 552 8730,http://www.japosha.ee/,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-22:00,Meal Takeaway,59.427976,24.770065,https://maps.google.com/?cid=723054849445585579,ChIJceX3zKeUkkYRq-JT_o3OCAo
Shaurma Kebab Pärnu mnt,Turkish Restaurant,Middle Eastern,4.6,231,$,Open,Pärnu mnt. 146a,11317,Tallinn,+372 5555 6562,https://shaurmakebab.ee/et,Mon 10:00-22:00; Tue 10:00-22:00; Wed 10:00-22:00; Thu 10:00-22:00; Fri 10:00-22:00; Sat 10:00-22:00; Sun 10:00-22:00,Turkish Restaurant; Middle Eastern Restaurant; Fast Food Restaurant,59.409633,24.735935,https://maps.google.com/?cid=10480686089105570053,ChIJkVg-3ROVkkYRBfmDD3jgcpE
SushiArt,Sushi Restaurant,Japanese,4.6,225,$$,Open,Erika tn 14,10416,Tallinn,+372 5322 6060,http://sushiart.ee/,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-21:00; Sat 11:00-21:00; Sun 11:00-21:00,Sushi Restaurant; Japanese Restaurant,59.451462,24.718583,https://maps.google.com/?cid=9368214916759343240,ChIJbWKUfISTkkYRiND09NSVAoI
Roku resto,Restaurant,,4.6,208,$$,Open,Poordi 1,10156,Tallinn,+372 5626 4887,https://rokuresto.ee/,Mon 12:00-21:00; Tue 12:00-21:00; Wed 12:00-21:00; Thu 12:00-21:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:00-21:00,,59.441158,24.754740,https://maps.google.com/?cid=8674257636701772040,ChIJv-dG5dSTkkYRCBnUxVwnYXg
Laims Cafe,Indian Restaurant,Indian,4.6,201,$$,Open,Liivalaia tn 32,10118,Tallinn,+372 5462 4954,https://www.instagram.com/laims.cafe.tallin/,Mon 12:00-23:30; Tue 12:00-23:30; Wed 12:00-23:30; Thu 12:00-23:30; Fri 12:00-23:30; Sat 12:00-23:30; Sun 12:00-23:30,Indian Restaurant,59.429035,24.755704,https://maps.google.com/?cid=372612709053293933,ChIJy3NWAu6VkkYRbeXq4UjJKwU
Gloria Veinikelder,Restaurant,,4.6,183,,Temporarily closed,Müürivahe 2,10130,Tallinn,+372 640 6804,http://gloriaveinikelder.ee/en/,,,59.434687,24.743792,https://maps.google.com/?cid=5750147333960581495,ChIJEa2h552UkkYRd0Hh3oigzE8
Purtse resto,Restaurant,,4.6,181,$$,Open,Telliskivi tn 60/2-I-hoone,10412,Tallinn,+372 5622 4228,http://purtseresto.ee/,Mon closed; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-00:00; Sat 14:00-00:00; Sun closed,,59.439654,24.732521,https://maps.google.com/?cid=7776175786989799797,ChIJq7VYQPyTkkYRdUmFpq2G6ms
Gloria restaurant,Restaurant,,4.6,177,,Open,Müürivahe 2,10130,Tallinn,+372 640 6800,https://www.gloria.ee/,Mon closed; Tue 14:00-23:00; Wed 14:00-23:00; Thu 14:00-23:00; Fri 14:00-23:00; Sat 14:00-23:00; Sun closed,,59.434618,24.743782,https://maps.google.com/?cid=10648678353512650133,ChIJkwTD4J2UkkYRlVWDHIu0x5M
Kinoma - The Ramen,Restaurant,Japanese,4.6,176,$$,Open,Telliskivi tn 24,10611,Tallinn,+372 5310 3445,http://www.kinoma.ee/,Mon closed; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:00-23:00,Japanese Restaurant,59.435842,24.721037,https://maps.google.com/?cid=11455396843662799537,ChIJKcxqY2GVkkYRsfKma7y--Z4
Poké Bowl Järve,Fast Food Restaurant,Hawaiian,4.6,174,$,Open,Pärnu mnt. 238,11624,Tallinn,+372 5810 0525,https://pokebowl.ee/,Mon 10:00-21:00; Tue 10:00-21:00; Wed 10:00-21:00; Thu 10:30-21:00; Fri 10:00-21:00; Sat 10:00-21:00; Sun 10:00-19:00,Fast Food Restaurant; Hawaiian Restaurant; American Restaurant,59.393391,24.720241,https://maps.google.com/?cid=17240233955086794948,ChIJlWkphs6TkkYRxICTgXCdQe8
Ajde Bre,European Restaurant,European,4.6,170,$$,Open,Aia tn 10a,10111,Tallinn,+372 5661 3685,https://ajdebre.ee/,Mon 15:00-23:00; Tue 15:00-23:00; Wed 15:00-23:00; Thu 15:00-23:00; Fri 15:00-00:00; Sat 15:00-00:00; Sun 15:00-23:00,European Restaurant,59.438520,24.751607,https://maps.google.com/?cid=14830970725294326426,ChIJQwgbT3eTkkYRmsJi-0sx0s0
Crock & Crumb Restaurant & Bakery,Restaurant,,4.6,153,$,Open,Pikk tn 31,10133,Tallinn,,,Mon 11:00-20:00; Tue 10:00-20:00; Wed 10:00-20:00; Thu 10:00-20:00; Fri 10:00-20:00; Sat 10:00-20:30; Sun 10:00-19:00,,59.438958,24.746304,https://maps.google.com/?cid=8267016646702532716,ChIJjVZssLWTkkYRbAjy8tZXunI
Veerenni Söökla,Restaurant,,4.6,136,$,Open,Veerenni tn 56,11313,Tallinn,+372 518 8012,http://www.veerennisookla.ee/,Mon 09:00-16:00; Tue 09:00-16:00; Wed 09:00-16:00; Thu 09:00-16:00; Fri 09:00-16:00; Sat closed; Sun closed,,59.412676,24.755471,https://maps.google.com/?cid=14637551631890355623,ChIJFZZYb-6VkkYRp5VD-KcHI8s
Fusion Sushi,Sushi Restaurant,Japanese,4.6,135,$$,Open,Virbi tn 10-13622,13629,Tallinn,+372 5855 2637,http://fusionsushi.ee/,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-22:00,Sushi Restaurant; Japanese Restaurant,59.440700,24.843337,https://maps.google.com/?cid=17962002791406923262,ChIJIbc9VcfskkYR_m1iPF_aRfk
Hem koduresto & aed,Restaurant,,4.6,135,$$$,Open,Telliskivi tn 21,10611,Tallinn,+372 510 0271,https://www.instagram.com/hem_koduresto/,Mon 16:00-22:00; Tue 16:00-22:00; Wed 16:00-22:00; Thu 16:00-22:00; Fri 16:00-23:00; Sat 16:00-23:00; Sun closed,,59.436342,24.720918,https://maps.google.com/?cid=10932552677601940006,ChIJ58NfTDyVkkYRJpK1tLw6uJc
Pelmen Käsitöö Kohvik,Eastern European Restaurant,Eastern European,4.6,130,$,Open,Kopli tn 1,10412,Tallinn,+372 5805 1852,https://pelmen.ee/,Mon 09:00-19:00; Tue 09:00-19:00; Wed 09:00-19:00; Thu 09:00-19:00; Fri 09:00-19:00; Sat 09:00-19:00; Sun 09:00-19:00,Eastern European Restaurant; European Restaurant,59.441246,24.734928,https://maps.google.com/?cid=6636110848551687459,ChIJ95y-wbiTkkYRIxUKOqgzGFw
Mahe Punane Telemaja Kohvik,Restaurant,,4.6,122,$,Temporarily closed,Gonsiori tn 27,10125,Tallinn,+372 662 8222,http://www.mahepunane.ee/,,,59.434165,24.770686,https://maps.google.com/?cid=17405594621499452327,ChIJi5c1pJ-UkkYRp6vs5hYYjfE
Ramen Taro Ülemiste,Ramen Restaurant,Japanese,4.6,118,$$,Open,Suur-Sõjamäe tn 4,11415,Tallinn,+372 335 7335,https://www.ramentaro2023.com/,Mon 10:00-21:00; Tue 10:00-21:00; Wed 10:00-21:00; Thu 10:00-21:00; Fri 10:00-21:00; Sat 10:00-21:00; Sun 10:00-19:00,Ramen Restaurant; Japanese Restaurant,59.421907,24.794422,https://maps.google.com/?cid=10097906274047120505,ChIJ868Few7rkkYReVTEV0H4Iow
Badass Pizza Aia,Pizza Restaurant,Pizza,4.6,111,$$,Open,Aia tn 7,10111,Tallinn,+372 600 8802,https://www.badasspizza.ee/,Mon 11:00-21:30; Tue 11:00-21:30; Wed 11:00-21:30; Thu 11:00-21:30; Fri 11:00-21:30; Sat 11:00-21:30; Sun 11:00-21:30,Pizza Restaurant,59.438307,24.750918,https://maps.google.com/?cid=9326953011206359963,ChIJRWsyc-mTkkYRmwu37Vj-b4E
Kanuti Resto,Restaurant,,4.6,104,$$,Temporarily closed,Mere pst 6 e,10111,Tallinn,+372 5627 1114,https://www.kanutiresto.ee/,,,59.439860,24.754113,https://maps.google.com/?cid=1842100728965396652,ChIJhXS3G36TkkYRrHh4Ztp0kBk
Rollit Sushi,Sushi Restaurant,Japanese,4.6,96,$$,Temporarily closed,Kalaranna tn 8-2,10415,Tallinn,+372 5666 3005,http://www.rollit.ee/,,Sushi Restaurant; Japanese Restaurant,59.447135,24.746577,https://maps.google.com/?cid=7894121893567431147,ChIJreebn-2TkkYR64G4jwmOjW0
Teatriresto,Restaurant,,4.6,91,$$,Open,Pärnu mnt. 326,11611,Tallinn,+372 5806 2882,https://teatriresto.ee/,Mon 12:00-16:00; Tue 12:00-16:00; Wed 12:00-16:00; Thu 12:00-22:00; Fri 12:00-22:00; Sat 12:00-22:00; Sun 12:00-18:00,,59.388165,24.683324,https://maps.google.com/?cid=1146378905792911233,ChIJHQaU_zuVkkYRgZfJgYrB6A8
